song_id,song_title,artist_id,artist_name,song_year_combined,song_decade_combined,lyrics,Annotators,is_care,is_harm,is_fairness,is_cheating,is_loyalty,is_betrayal,is_authority,is_subversion,is_purity,is_degradation
5714dedc25ac0d8aee4ae5bc,Murder My Heart,56d93de3ce06f50c0fed87c0,Michael Bolton,2009,2000,"Don't wanna let this moment slip away
'Cause I have something that I really need to say
And it's killing me inside

I think that maybe you don't understand
How I would give you all I have and all I am
Till the end of time

You got me defenseless, intoxicate me senseless
You cut me so deeply, I must confess

Baby, I can't breathe with my arms around you
Baby, I can't sleep 'cause now that I found you

Your love is like a weapon, girl, I can't live without you
You're so beautiful, it's tearing me apart
You murder my heart, you murder my heart

I need to catch my breath with you sometimes
'Cause I get dizzy when your body's touching mine
Girl, you're killing me inside

The way you move is much too sexy, baby
So I surrender to your hands, your lips, your taste
And I'm telling you tonight

You got me defenseless, intoxicate me senseless
You cut me so deeply, I must confess

Baby, I can't breathe with my arms around you
Baby, I can't sleep 'cause now that I found you

Your love is like a weapon girl, I can't live without you
You're so beautiful, it's tearing me apart
You murder my heart, you murder my heart

A crime of passion I could never escape
Girl, you had me in chains from the start
I'm just a witness to the scene of my fate
And the way you can slay in my heart

Baby, I can't breathe with my arms around you
Baby, I can't sleep 'cause now that I found you

Your love is like a weapon girl, I can't live without you
You're so beautiful, it's tearing me apart
You murder my heart, you murder my heart

You murder my heart, you murder my heart
Tears me apart
You murder my heart, you murder my heart
You murder my heart, you murder my heart",annotator_x,0,0,0,0,1,0,0,0,0,0
5714dec525ac0d8aee3a18ee,Destroy 2000 Years Of Culture,56d7fc4153a7ddfc01f906c0,Atari Teenage Riot,1997,1990,"It's a dead world...
And it's about that time to clear things here!
One generation follows another...
But something in my head says:
Keep going! don't give up!

Cold sweat - running down my back!
I don't fear the chaos!
A reason to fight is not making a stronger man
Cause they don't understand!
I won't calm down! I won't calm down!
What am I supposed to do?
It's hard to realize that the time is running out!
Pow! we're on the move! resist worldwide!
Cause it takes two...
Your money is full of blood and I know this for sure -
We're gonna take over!
Radical! terrorize! and I'm not gonna tell you lies!
Our chances are low - too many problems we got!
F**k the police! blow them out!

Destroy 2000 years of culture! destroy 2000 years of culture! (x4)
(move! we gotta move! move! we gotta move!) (x 3)

Move! I shout it out loud!
We're radical and we're proud of it...


Change the things - together we stand and load the gun and make 'em swing'!
Love is a wonderful thing - a secret - a game
And I sing the song of freedom to hate!
Try to think international!

Destroy 2000 years of culture! destroy 2000 years of culture!
Destroy!
Destroy 2000 years of culture! destroy! destroy! (x3)
Destroy 200 years of culture! (x3)
(move! we gotta move! move! we gotta move!) (x2)
Destroy 2000 years

Your freedom to speak is a freedom to lie
Whatever it takes to change .. I'm up for it!
There's no place where noone gets hurt...
A place where I can be on my own!
You should feel guilty if you're just watching!
There's this pain and a constant sound in my head...
They always try and get you back to what they define as reality!
There's nothing to lose but watch your back!
It's cold out here... (don't wait too long!)

Destroy 2000 years of culture! destroy! destroy! (x6)
(move! we gotta move! move! we gotta move!) (x4)
Destroy 2000 years of culture! destroy 2000 years of culture!",annotator_x,0,1,0,0,0,0,0,1,0,0
5714ded025ac0d8aee420e64,Take This Heart Of Mine,56d82fc153a7ddfc01f95074,Foghat,1982,1980,"Oh, you say you're feeling nervous, the least thing makes you cry,
Sounds like a real bad case of a girl who needs a guy.
I think I know the perfect cure, the one you ought to try,
Take a heart that's full of love on which you can rely.

If you need some satisfaction,
And if you need a quick reaction,
If you're tired of bein' lonely,
'Cause I can help you if you only take this heart of mine.

I may not be a doctor who can cure your ill,
Prescribe you all those different colored hard-to-swallow pills.
My remedy is older than the tale of Jack and Jill.
My prescription is the kind you'll love to have me fill.

If you need some satisfaction,
And if you need a quick reaction,
If you're tired of bein' lonely,
'Cause I can help you if you only take this heart of mine.

Got a love inside, that's pure as gold,
Take it's yours to have and to hold.
And if you do that baby, as we grow old,
Tell the greatest story that's ever been told.

{Erik - Solo}

If you need some satisfaction,
And if you need a quick reaction,
If you're tired of bein' lonely,
'Cause I can help you if you only take this heart of mine.

Take this heart of mine,
Take this heart of mine,
Take this heart of mine,
Take this heart of mine.",annotator_x,1,0,0,0,0,0,0,0,1,0
5714dec425ac0d8aee38b621,Sympathetic Character,56d7f10f56847be81b3e8ecf,Alanis Morissette,1995,1990,"I was afraid you'd hit me if I spoken up
I was afraid of your physical strength
I was afraid you'd hit below the belt
I was afraid of your sucker punch
I was afraid of your reducing me
I was afraid of your alcohol breath
I was afraid of your complete disregard for me
I was afraid of your temper
I was afraid of handles being flown off
I was afraid of holes being punched into walls
I was afraid of your testosterone

I have as much rage as you have
I have as much pain as you do
I've lived as much hell as you have
And I've kept mine bubbling under for you

you were my best friend
you were my lover
you were my mentor
you were my brother
you were my partner
you were my teacher
you were my very own sympathetic character

I was afraid of verbal daggers
I was afraid of the calm before the storm
I was afraid for my own bones
I was afraid of your seduction
I was afraid of your coersion
I was afraid of your rejection
I was afraid of your intimidation
I was afraid of your punishment
I was afraid of your icy silences
I was afraid of your volume
I was afraid of your manipulation
I was afraid of your explosions

I have as much rage as you have
I have as much pain as you do
I've lived as much hell as you have
And I've kept mine bubbling under for you

you were my best friend
you were my lover
you were my mentor
you were my brother
you were my partner
you were my teacher
you were my very own sympathetic character

you were my best friend
you were my lover
you were my mentor
you were my brother
you were my partner
you were my teacher
you were my very own sympathetic character

you were my keeper
you were my anchor
you were my family
you were my saviour

and therein lay the issue
and therein lay the problem

and therein lay the issue
and therein lay the problem",annotator_x,0,1,0,0,0,0,0,0,0,0
5714deea25ac0d8aee55c9b4,Country Cabin-Itis,56d989d7cc2ddd0c0f6bdd65,Tom T. Hall,1973,1970,"I have been to New York City I have traveled there in style
It's a big conventient city but there ain't no country miles
I have put my hand inside the hands of men who could not see
What the singing of a bluebird means to me

I got that country cabin itis in my soul
It will comfort me in trouble be my friend when I am old
I have got to bring my country brothers back into the fold
I got that country cabin itis in my soul

Old wood burn stove fried chicken warm linoleum on the floor
Sunday preaching Monday cursing and the girl that lives next door
I have done some heavy thinking I have suffered with the load
Just like running barefoot down the gravel road

I got that country cabin itis in my soul
It will comfort me in trouble be my friend when I am old
I have got to bring my country brothers back into the fold
I got that country cabin itis in my soul

I have known myself when others never knew me much at all
Sometimes it was the gettin' up that hurt more than the fall
I am not concerned with money I am not concerned with toys
It may tell you Jesus was a country boy

I got that country cabin itis in my soul
It will comfort me in trouble be my friend when I am old
I have got to bring my country brothers back into the fold
I got that country cabin itis in my soul

I got that country cabin itis in my soul
It will comfort me in trouble be my friend when I am old
I have got to bring my country brothers back into the fold
I got that country cabin itis in my soul",annotator_x,0,0,0,0,1,0,0,0,0,0
5714dede25ac0d8aee4cd4dc,If You're Looking For A Way Out,56d9513fcc2ddd0c0f6b8aa2,Odyssey,2008,2000,"Love is crazy baby, I can see it in your eyes.
Your kisses taste the same,
But it's just a sweet disguise.
Ain't that just like you,
To worry about me.
But we promised to be honest
With each other for all eternity.
So if you're looking for a way out
I won't stand here in your way.
And if you're looking for a way out:

Don't look at the tears that I'm crying
They'll only make you wanna stay.
Don't kiss me again coz I'm dying
To keep you from running away.
(run away,run away,run away,run away,run away, run away)

Oh baby tell me I'm wrong
Just say I'm crazy
It's with you that I belong.
It's never easy when lovers have to part.
Oh come on stop pretending
Tell me what's in you heart.
And if you're looking for a way out
I won't stand here in your way.
But if you're looking for a way out:

Don't look at the tears that I'm crying
They'll only make you wanna stay.
Don't kiss me again coz I'm dying
To keep you from running away.

Don't look at the tears that I'm crying
They'll only make you wanna stay.
Don't love me again coz I'm tryin'
To keep you from running away.
(baby don't run away, baby don't run away)

Don't you run away (ooooh oooooh)
(oooooh ooooooh)
Oh come on stop pretending
Tell me what's in your heart.

And if you're looking for a way out
I won't stand here in your way.
And if you're looking for a way out:

Don't look at the tears that I'm crying
They'll only make you wanna stay.
Don't kiss me again coz I'm dying
To keep you from running away.
(run away,run away,run away,run away,run away, run away)

Better tell me what's in you heart

Oh baby now stop pretending, stop pretending, stop pretending.

Don't you know I'll always love you.",annotator_x,0,0,0,0,1,0,0,0,0,0
5714decb25ac0d8aee3e62c1,Sorry For Love,56d8182853a7ddfc01f92e22,C��line Dion,2001,2000,"Forgive me for the things
That I never said to you
Forgive me for not knowing
The right words to say, to prove

That I will always be
Devoted to you and me
And if you can't feel that in my love
Then I'm sorry for not giving you enough

But I'm not sorry for my love
I'm not sorry for my touch
The way I made your hands
Tremble and my heart rush

I would do it all again
Wouldn't take back a thing, no
'Cause with you I've lived
A thousand lives in one

And I could never be
I could never be
Sorry for love

Well, maybe there've been times
That I let you down
Looking back on all those moments
I know that I should have found

The best of me for you
And now I will promise to
And if you don't see that in my eyes
Then I'll be
Sorry for the rest of my life

But I'm not sorry for my love
I'm not sorry for my touch
The way I made your hands
Tremble and my heart rush

I would do it all again
Wouldn't take back a thing, no
Cause with you I've lived
A thousand lives in one

But I could never be
I could never be
Sorry for love

And we all make mistakes
No matter how hard we try
But hearts can only break
When sorry comes all around

OOh, when sorry comes around

I'm not sorry...
For my love
For my touch

I would do it all again
I wouldn't take back a thing

Because with you I've lived
A thousand lives into one
But I could never be
I could never be
I could never be
I could never be

Sorry for love",annotator_x,1,0,0,0,1,0,0,0,0,0
5714deea25ac0d8aee5640b9,Bennie Franks,56d98d1ecc2ddd0c0f6be227,Twista,1999,1990,"no muggy manny man gonna feel this shit here tramp
try out the (?) bobby land rasta man one land one land live one land love
you come you come you test the rasta
you come you come you test the rasta
you test Bennie and I told ya motherf**ker boom
now ya f**king dead

(Bennie Franks)
I drop bombs like who say mad ass
verbal ammunition when I solve a blast ass I stash cash
assassination like Ras Kass
bitches and 10 hut
I'ma money making soldier cause I don't give no f**k
the world is mine
you stepping over gages grenades and land mines so hand mine
if you was around nigga you probably ban mine
off the loado watching out for the rorrow popping at the po po
99 brinks truck candy apple sitting on normols
them niggas don't wanna see us come up
so f**k them marks for the legit ballers for the world blow up
its ain't no sold off shit I'm still top of the mess


check Tom disrespect Tom teflon through his chest
and f**k em for T
I'm rolling in my candle camouflage
wing ding and white wands and now I ready to march
embark on this who trying to whip the lyrical arsonist
look learn and listen my baguette still glisten
my nine shines its 6 past 6 so bitches prime time
who in they write mine nigga trying to define rhyme
L-E-G-I-T ballers
give it up for them pistol pistol the knuckle street baller
come on

(chorus)
B-E double N I-E Franks
B-E double N I-E Franks
B-E double N I-E Franks
B-E double N I-E Franks
(chorus 2)
its a joint we completed niggas ballers boy
thats the money making soldiers bringing all the noise
ain't nothing on ya block but them vocaling toys
riding tinted out real straps",annotator_x,0,1,0,0,0,0,1,0,0,0
5714deca25ac0d8aee3d5eb5,Mammas Don't Let Your Babies Grow Up To Be Cowboys,56d8113553a7ddfc01f92492,Chris LeDoux,1976,1970,"Mammas don't let your babies grow up to be cowboys
Don't let 'em pick guitars and drive them old trucks
Make 'em be doctors and lawyers and such
Mammas don't let your babies grow up to be cowboys
Cause they'll never stay home and they're always alone
Even with someone they love
A cowboy ain't easy to love and he's harder to hold
He'd rather sing you a song then give diamonds or gold
Budwiser buckles and soft faded Levi's and each night begins a new day
If you can't understand him and he don't die young he'll probably just ride
away
Mammas don't let your babies...

A cowboy loves smokey ole pool rooms and clear mountain mornings
Little warm puppies and children and girls of the night
Them that don't know him won't like him
And them that do sometimes won't know how to take him
He's not wrong he's just different and his pride won't let him
Do things to make you think he's right
Mammas don't let your babies...",annotator_x,0,0,1,0,0,0,0,0,0,0
5714ded425ac0d8aee459c60,All Or Nothing,56d846aa53a7ddfc01f97160,Jay Sean,2008,2000,"Baby.., Oh yeahh.., Whoa..
Yeahh.., Ooh.., Babyy..

[Verse]
There wasn't anything I didn't love about you
You'd do some stupid things and I'd laugh at those too
And we went together like the summer and June
But who'd have known that it'd rain so soon?
Thought I'd be the only one that'd make you smile
Thought I'd be the only one that'd really know how
You showed me different and I know better now
I gotta get you out my system somehow

[Chorus]
I replay it over and over again
You were my girl, now we ain't even friends
You could've been my all or nothing, all or nothing
Now to me your nothing, girl you're nothing, now your nothing

[Verse 2]
Put you on a pedestal, girl I held you so high
Was never too good at finding the words to describe
Just how I felt for you but you know that I tried
But somehow we went and changed inside
You damn near were my everything you're still on my mind
But I'd rather be here all alone and I'm doin just fine
Gotta take it back to the days before we met
And live our lives as strangers again

[Chorus]
I replay it over and over again
You were my girl, now we ain't even friends
You could've been my all or nothing, all or nothing
Now to me your nothing, girl you're nothing, now your nothing [x2]

[Verse 2]
December days, my summer turned to winter
When you went away, I can't help but wonder
Was he worth my pain? You should know better, and I should've too
And I cried, (girl I cried)
And we tried to make it work
Almost died while we tried, is that what our love was worth
If I could do it again, I would be a better man
Now I'm living with just memories

[Chorus]
I replay it over and over again
You were my girl, now we ain't even friends
You could've been my (could've been my) all or nothing, all or nothing
Now to me your nothing, girl you're nothing, now your nothing [x2]

Nothing
Ohh girl it hurts to say
Ooh girl
You're my nothing [x4)",annotator_x,0,0,0,1,0,0,0,0,0,0
5714dee125ac0d8aee4f6369,Tombstone Blues,56d9616ccc2ddd0c0f6ba24a,Richie Havens,2007,2000,"The sweet pretty things are in bed now, of course
The city fathers they're trying to endorse
The reincarnation of Paul Revere's horse
But the town has no need to be nervous

The ghost of Belle Starr, she hands down her wits
To Jezebel, the nun, she violently knits
A bald wig for Jack, the ripper, who sits
At the head of the chamber of commerce

Mama's in the factory, she ain't got no shoes
Daddy's in the alley, he's lookin' for food
And I'm in the kitchen with the tombstone blues

The hysterical bride in the penny arcade
Screaming she moans, ""I've just been made""
Then sends out for the doctor who pulls down the shade
And says, ""My advice is to not let the boys in""

Now, the medicine man comes and he shuffles inside
He walks with a swagger and he says to the bride
""Stop all that weeping and swallow your pride
You will not die, it's not poison""

Well John, the Baptist, after torturing a thief
Looks up at his hero, the Commander-in-Chief
Saying, ""Tell me great hero but please make it brief
Is there a hole for me to get sick in?""

Mama's in the factory, she ain't got no shoes
Daddy's in the alley, he's lookin' for food
And I'm in the kitchen with the tombstone blues

The Commander-in-Chief answers him while chasing a fly
Saying, ""Death to all those who would whimper and cry""
And dropping a bar bell, he points to the sky
Saying, ""The sun's not yellow, it's chicken""

The king of the Philistines, his soldiers to save
Put jawbones on their tombstones and flatters their graves
Put the pied pipers in prison and fattens the slaves
Then sends them out to the jungle

Gypsy Davey with a blowtorch, he burns out their camps
With his faithful slave Pedro behind him, he tramps
With a fantastic collection of stamps
To win friends and influence his uncle

Mama's in the factory, she ain't got no shoes
Daddy's in the alley, he's lookin' for food
And I'm in the kitchen with the tombstone blues

The geometry of innocence, flesh on the bone
Causes Galileo's math book to get thrown
At Delilah, who's sits worthlessly alone
But the tears on her cheeks are from laughter

Now, I wish I could give Brother Bill his great thrill
I would set him in chains at the top of the hill
Then send out for some pillars and Cecil B. DeMille
He could die happily ever after

Mama's in the factory, she ain't got no shoes
Daddy's in the alley, he's lookin' for food
And I'm in the kitchen with the tombstone blues

Where Ma Raney and Beethoven once unwrapped their bed roll
Tuba players will now rehearse around the flagpole
And the National Bank for a profit, sells road maps for the soul
To the old folks, home and the college

Now, I wish I could write you a melody so plain
That could hold you dear lady from going insane
That could ease you and cool you and cease the pain
Of your useless and pointless knowledge

Mama's in the factory, she ain't got no shoes
Daddy's in the alley, he's lookin' for food
And I'm in the kitchen with the tombstone blues

Got the tombstone blues
Tombstone blues",annotator_x,0,1,0,0,0,0,1,0,0,0
5714ded125ac0d8aee42d28a,Killer,56d834f153a7ddfc01f957a1,George Michael,1993,1990,"So you want, to be free
To live your life, the way you wanna be
Will you give, if we cry
Will we live, or will we die

Tainted hearts, heal with time
Shoot bad love, so we can
Stop the bleeding, yeah...

Solitary brother, is there still a part of you that wants to live?
Solitary sister, is there still a part of you that wants to give?
Solitary brother, is there still a part of you that wants to live?
Solitary sister, is there still a part of you that wants to give?

If we try to live our lives
The way we wanna be

Solitary brother, is there still a part of you that wants to live?
Solitary sister, is there still a part of you that wants to give?
Solitary brother, is there still a part of you that wants to live?
Solitary sister, is there still a part of you that wants to give?

Racism in future kings can only lead to no good
And besides, all our sons and daughters already
Know how that feels",annotator_x,1,0,1,0,0,0,0,0,0,0
5714dee525ac0d8aee52140b,Ill Advised,56d972f9cc2ddd0c0f6bbcdb,State Radio,2002,2000,"To what do I owe this occasion?
My life is fallin' out of reason
To what do I owe this occasion?
My life is fallin' out of reason

So break my stare
Oh, how your faces light up this day

Well, my friends, gather 'round
Seems my mind is not so sound
Oh, how your faces light up this day

'Cause I am ill advised to feel that the inner lives are real
And ill advised to call upon the hour of this day
I'm sanitized and still and movin' for the kill
I'm ill advised to call upon the hour of one day

I, I, I
I, I, I
I, I, I
I, I, I

Oh, how your faces light up this day
On this hour and on to this ground

'Cause I am ill advised to feel that the inner lives are real
And ill advised to call upon the hour of this day
I'm sanitized and still and movin' for the kill
I'm ill advised to call upon the hour of one day

To what do I owe this occasion?
My life is fallin' out of reason

I've not sold my innocence, I'm not so right like them
I've not sold my innocence, I'm not so right like them
I've not sold my innocence, I'm not so right like them, right like them
Not on this hour, or on this ground",annotator_x,0,1,0,0,0,0,0,0,0,0
5714dedf25ac0d8aee4dc7fa,I Get Along,56d95754cc2ddd0c0f6b93b2,Pet Shop Boys,2002,2000,"Feeling like I'm stuck in a hole
body and soul
while you're out of control
Now I know why you had to go
well I think we both know
that it had to be so

I've been trying not to cry
when I'm in the public eye
Stuck here with the shame
and taking
my share of the blame
while making
sudden plans that don't include you

I get along, get along
Without you very well
I get along, get along
Without you very well
I get along very well

Now I know you'd much rather be
with rock royalty
instead of someone like me
The big boys are back and we need them, you said
Think it was something you'd read
and it stuck in your head
Even though I don't suppose
that's as far as it goes
You've got quite an appetite
for being wronged and in the right
Well from now on it won't affect me

I get along, get along
without you very well
I get along very well
I get along, get along
without you very well
I get along very well

The morning after the night before
I'd been alerted
to your lies
I phoned you up
The calls were all diverted
Took a long time to track you down
even then you were defiant
It's not what you think it is, you said
and proceeded to deny it

So I lost my patience at last
and it happened so fast
you belong in the past

I've been trying not to cry
when I'm in the public eye
Stuck here with the shame
and taking
my share of the blame
while making
sudden plans that don't include you

I get along, get along
without you very well
I get along very well
I get along, get along
without you very well
I get along very well

I get along, get along
without you very well
I get along very well
I get along, get along...",annotator_x,0,0,0,1,0,1,0,0,0,0
5714ded325ac0d8aee449399,Happy To Be Your Fool,56d83fcc53a7ddfc01f9671d,Hurricane,2001,2000,"No one made me do it no one had to beg
Got myself right in it shot up shot out and shook a leg
Didn't sign no contract didn't leave no mark
Oh 'cause when I saw you baby my heart reeled from the start
'cause when I put my arms around ya like heaven kissed my chest
No ifs ands or buts baby now I knew I found the best
Reason now has left me and my breath has taken leave
So now I'm happy to be your fool
You know I'd follow your every rule
And I'd give up all that's true for you
It's just like the devil to wear a satin dress
But I must like the deal even though my life's a mess
I could spend my lifetime tryin' to break the spell
If I ever got away I'd never live to tell
'cause every time she touches me I know I'm gonna fall
I'd give up all myself and some I swear that I'd sell it all
She knows how to use me and I'm glad to take the call
So now I'm happy to be your fool
You know I'd follow your every rule
And I'd give up all that's true for you
Sometimes I feel inside I know I'm doin' wrong
It's like livin' in the shadow of a storm
It's not the way I had planned it but that's how it's gotta be
Oh it was never up to me ah ah
Whoa ah I'm happy to be your fool
You know I'd follow your every rule yes I will
And I'd give up all that's true yeah for you ah yeah
I'm happy to be your fool and I'd follow every rule
And I'll do it again now ah baby yeah
And I'd give up all that's true for you",annotator_x,0,0,0,0,1,0,0,0,0,0
5714dede25ac0d8aee4ca90c,Roisin Dubh,56d95020cc2ddd0c0f6b88c3,Northern Kings,2008,2000,"Tell me the legends of long ago
When the kings and queens would dance in the realm of the black rose
Play me the melodies I want to know
So I can teach my children, oh

Pray tell me the story of young c�� chulainn
How his eyes were dark his expression sullen
And how he'd fight and always won
And how they cried when he was fallen

Oh tell me the story of the queen of this land
And how her sons died at her own hand
And how fools obey commands
Oh tell me the legends of long ago

Where the mountains of mourne come down to the sea
Will she no come back to me
Will she no come back to me

Oh shenandoah I hear you calling
Far away you rolling river
Roll down the mountain side
On down on down go lassie go

Oh tell me the legends of long ago
When the kings and queens would dance in the realms of the black rose
Play me the melodies so I might know
So I can tell my children, oh

My roisin dubh is my one and only true love
It was a joy that joyce brought to me
While william butler waits
And oscar, he's going wilde

Ah sure, brendan where have you behan?
Looking for a girl with green eyes
My dark rosaleen is my only colleen
That georgie knows best

But van is the man
Starvation once again
Drinking whiskey in the jar-o
Synge's playboy of the western world

As shaw, sean I was born and reared there
Where the mountains of mourne come down to the sea
Is such a long, long way from tipperary",annotator_x,0,0,0,0,0,0,1,0,0,0
5714dee025ac0d8aee4e6e5c,Tell Me Tomorrow,56d95b5acc2ddd0c0f6b9950,Princess,1986,1980,"Given time I always find love has let me down

I think I see why history says the wheels go 'round and 'round.
And all the lQve that you can see in every magazine

Only makes me lonely
leaves me lost and lonely.

I don't agree that you can be in love forever more

You can't believe that somehow it will stay faithfully yours.
And if you can find that you've got the time
for making love with me

'Cause tonight I'm feeling lonely
I need you just to hold me.

And if you don't really love me - tell me tomorrow

And if you don't really need me - save me the sorrow.
And I don't wanna hear the truth

and that ain't the way to start

I don't wanna hear no lies
'cause they would break my heart.
And if you don't really love me - tell me tomorrow !

With a passion strong I carry on with romance on my mind

Even though I've got to know the sadness of good-bye.
And just in time you get to find love was just a lie

Because I'm feeling lonely
I just want you to hold me.

And if you don't really love me - tell me tomorrow
. . .

And if you - and I don't wanna hear the truth

And I don't wanna hear the truth
oh no
oh no
oh no.
I don't wanna hear the truth
and I don't wanna hear the truth.

And if you don't really love me - tell me tomorrow

And if you don't really love me - tell me tomorrow

And if you don't really need me - save me the sorrow

And if you don't really love me - tell me tomorrow.",annotator_x,0,1,0,0,0,0,0,0,0,1
5714ded525ac0d8aee4617ec,Follow Me/Sigueme,56d849c853a7ddfc01f975bc,Joann Rosario,2002,2000,"Follow, follow
Follow, follow

As he knelt at the Master's feet
He felt sweet relief
Having done since his very youth
What the Savior said

But his countenance changed
When Jesus went on to say
""Will you trust me instead of
The riches that pave your way?""

As he turned away his heart's reply
(As he turned away his heart's reply)
Of this how can I?
(Of this)

(Jesus said)
""If you'd only truly love me
Have enough faith, learn to trust me
(Take the cross, follow me)
Take the cross and follow me
Those possessions that you carry
Are just only temporary
(Take the cross, follow me)
Take the cross and follow me""

(Si Me amaras)
Si Me amaras sinceramente
Y tuvieras fe para confiar en Mi
(Sigueme)
Toma tu cruz y sigueme
Todo aquello que posees
Es solamente temporal
(Toma tu cruz)
Toma tu cruz y sigueme

Tell me what is the price
That a man would pay for life
And if he values his soul
Then what is the sacrifice

And tell me what is a treasure
A man would trade for Christ
Or will he trust in himself
And remain unsatisfied

What you hold so dear
(What you hold so dear)
It could not compare
(It could not compare)
To all my Father's prepared
(To all)

(Won't you choose this day)
Won't you choose this day
(Give your life away)
Give your life away
(And life)
And life you will find

(Can't you hear Him say)
""If you'd only truly love me
Have enough faith, learn to trust me
(Take your cross, follow me)
Take the cross and follow me
Those possessions that you carry
Are just only temporary
(Temporary)
Take the cross and follow me""

(Si Me amaras)
Si Me amaras sinceramente
Y tuvieras fe para confiar en Mi
(Toma, sigueme, sigueme)
Toma tu cruz y sigueme
Todo aquello que posees
Es solamente temporal
(Solamente temporal)
Toma tu cruz y sigueme
(Sigueme)

If you'd only truly love me
Have enough faith, learn to trust me
(Trust me, trust me)
Take the cross and follow me
(Follow me, follow me, follow me)
Those possessions that you carry
Are just only temporary
Take the cross and follow me

(Si Me amaras)
Si Me amaras sinceramente",annotator_x,0,0,0,0,1,0,1,0,1,0
57c92594e5c453a411c77300,Freestyle,57c92593e5c453a411c77256,50 Cent,2006,2000,"Featuring Noreaga

(Noreaga)
Tony Touch Iraq Iraq 50 MC's...
A little bit a thugs is all it takes
To make this industry just brake *repeat*
What what what poison arrows
Swords and lords yo but really
My Mac milly spray niggaz lay niggaz
Yo the Cognac make you feel unbeatable
Yo especially when that ass drunk too much
I call up Tony Touch Tony Touch bring the next dutch
Yo I'm all fucked up bent and can't think
While you both stink, don't even care that you sink
Yo impulsive, exclusive, high explosive
Can't even get with, shit I dealt wit
I'm on some other shit, my main script describe the foulness
Panama Canalness, what, yo, I, don't even talk so I'm far from the loudest
Kid, nigga, can't touch this, rush this, yo what
(talking: yo, switch the beat, now, bless it)
What, I'm bout to fuck shit up, what
Fuck it up *repeat 3*
FUCK IT UP FUCK IT UP FUCK IT UP, what what!?!
We on the lines like the internet
Many will come but few was chosen
Against my set, there ain't a nigga yet
Smoke so much niggaz say I need Nicorette
You say bogie, but you used to say cigarette
Now I know, a new religion, a new beginning
I own women, three-fourths rock and linen
This Middle East shit, father beat shit
Release this, the only place in the world, that pull out cracks pieces
We rock camels, split that ass in text
Yo we bag bitches after we fuck em and say thanks
Yo thanks for havin me, next week your straight grabbin me
Swearin they homeless, sayin that the havin me
I don't, want to crawl at all
You want to be a thug, you used to play ball
Runs the play for Seton Hall
Now, outta the blue, you got thug in you too
Yo I knew you, your size shoe was ?due in voodu?
Always, smell like shit, used to call you doo-doo
Never came oustide, in the crib you hide
Scared to death
While we played manhunt, to our last breath
I never chose this life, it chose me
What, LFC, heavy amount with jewelry
Crime Syndicate, nigga livin this
Never mention miss ?
Smoke rain bodies, you had to saw before, before
Yo, you on my dick, I had the lime green on
With the string on, with fatigue on
Fresh Avirex's, cockpit, now from the outlet
Jose Luis Emperor, two shots I blow ta Dillinger
No real Kings like John Dillinger, the politic
What, I'm on some ides in the militant
You either with me or against me
That in between shit make the money stop too intensely
So what the deal is, the generals what the deal is
What the deal is, the devilish thought you can't kill this
(Tony Touch: Till Capone comes home)
What niggaz, Iraq...realize that...",annotator_x,0,1,0,0,0,0,0,0,0,0
5714dee425ac0d8aee518e9c,Virgin Man,56d96f82cc2ddd0c0f6bb747,Smokey Robinson,1974,1970,"Can you love a virgin man
Can you love a virgin man

When I'm with my friends
And the man talk begins
And they brag about all the love they've known
I sit in the corner all alone
The best thing I can do is listen
The most I've done is just some kissin'

Can you love a virgin man (baby)
Can you love (really love) a virgin man

How come people say
Lady virgin that's OK
But when the conversation turns around
Virgin man they always put him down
People say he must be ""funny""
He ain't had a taste of honey

Can you love a virgin man (baby)
Can you love a virgin man
Can you love a virgin man
Can you love a virgin man

My gift of love has never been unwrapped
My well of love it still remains untapped (oh baby)

Can you love a virgin man (baby)
Can you love (really love) a virgin man
Can you (really) love a virgin man (baby)

How come people say
Lady virgin that's OK
But a man who is a man
Ain't supposed to be that way
No no no no no no

Can you love a virgin man (baby)
Can you love a virgin man
(wonder what my friends would do if they only knew)
Can you love a virgin man
(I've been saving all my love for you, you)
Can you love a virgin man

They say making love's an art
In which each man should take part
By the time he reaches twenty one
Making love is something that he should have done
It ain't like I've never wanted to
But it's easier to think than it is to do

Can you (really) love a virgin man (baby)
Can you (really) love a virgin man
Can you love a virgin man
Can you love a virgin man
Can you love a virgin man
Can you love a virgin man",annotator_x,0,0,0,0,0,0,0,0,1,0
